mcg,gvh,alm,mit,erl,pox,vac,nuc,name
0.83,0.55,0.33,0.42000000000000004,0.5,0.0,0.56,0.30000000000000004,1
0.6599999999999999,0.4000000000000001,0.38000000000000006,0.42000000000000004,0.5,0.0,0.5900000000000001,0.52,1
0.82,0.93,0.47000000000000003,0.27,1.0,0.0,0.44999999999999996,0.32,1
0.6399999999999999,0.6100000000000001,0.56,0.14,1.0,0.0,0.44999999999999996,0.32,1
0.71,0.7100000000000001,0.36,0.24000000000000002,0.5,0.0,0.4800000000000001,0.5,1
0.43999999999999995,1.07,0.41000000000000003,0.41,1.0,0.0,0.47,0.37,1
0.88,0.5700000000000001,0.35000000000000003,0.28,0.5,0.0,0.5900000000000001,0.25,1
0.57,0.75,0.43,0.37,0.5,0.0,0.5599999999999999,0.19,1
0.57,0.6100000000000001,0.5,0.49,1.0,0.0,0.51,0.32,1
0.78,0.6400000000000001,0.38000000000000006,0.32,0.5,0.0,0.6400000000000001,0.25,1
0.61,0.7200000000000001,0.52,0.56,1.0,0.0,0.45999999999999996,0.32,1
0.58,0.5800000000000001,0.5800000000000001,0.57,1.0,0.0,0.43,0.32,1
0.59,0.7100000000000001,0.43000000000000005,0.56,1.0,0.0,0.48,0.32,1
0.5199999999999999,0.65,0.5,0.52,1.0,0.0,0.51,0.32,1
0.78,0.5700000000000001,0.34,0.30000000000000004,0.5,0.0,0.6400000000000001,0.25,1
0.6499999999999999,0.5800000000000001,0.52,0.18,1.0,0.0,0.5,0.48,1
0.8999999999999999,0.7300000000000001,0.52,0.18,1.0,0.0,0.48,0.32,1
0.6,0.5900000000000001,0.47000000000000003,0.2,1.0,0.0,0.53,0.32,1
0.8099999999999999,0.53,0.39000000000000007,0.23,0.5,0.0,0.54,0.25,1
0.7,0.55,0.36000000000000004,0.26,0.5,0.0,0.6300000000000001,0.25,1
0.6,0.6200000000000001,0.55,0.13,1.0,0.0,0.5,0.35,1
0.78,0.5900000000000001,0.41,0.31000000000000005,0.5,0.0,0.6300000000000001,0.25,1
0.6599999999999999,0.6100000000000001,0.35000000000000003,0.33,0.5,0.0,0.6100000000000001,0.29000000000000004,1
0.6299999999999999,0.6300000000000001,0.49000000000000005,0.14,1.0,0.0,0.48,0.32,1
0.78,0.6200000000000001,0.27,0.32,1.0,0.0,0.54,0.25,1
0.48999999999999994,0.78,0.53,0.21,1.0,0.0,0.51,0.37,1
0.61,0.56,0.35000000000000003,0.22,1.0,0.0,0.47,0.32,1
0.5899999999999999,0.7799999999999999,0.57,0.28,0.5,0.0,0.5199999999999999,0.19,1
0.48999999999999994,0.5800000000000001,0.56,0.3,1.0,0.0,0.5,0.32,1
0.59,0.5800000000000001,0.5900000000000001,0.15,1.0,0.0,0.51,0.41000000000000003,1
0.5599999999999999,0.5800000000000001,0.35000000000000003,0.27,1.0,0.0,0.51,0.32,1
0.78,0.53,0.34,0.34,0.5,0.0,0.5900000000000001,0.25,1
0.6,0.79,0.38,0.26,1.0,0.0,0.45999999999999996,0.32,1
0.72,0.73,0.44999999999999996,0.38,0.5,0.0,0.5399999999999999,0.24000000000000002,1
0.7,0.7300000000000001,0.4,0.12,1.0,0.0,0.49,0.37,1
0.73,0.55,0.39000000000000007,0.31000000000000005,0.5,0.0,0.6400000000000001,0.25,1
0.43999999999999995,0.78,0.41000000000000003,0.14,1.0,0.0,0.47,0.32,1
0.69,0.5700000000000001,0.29000000000000004,0.29000000000000004,0.5,0.0,0.5900000000000001,0.33999999999999997,1
0.6399999999999999,0.6200000000000001,0.6,0.18,1.0,0.0,0.48,0.32,1
0.5299999999999999,0.5800000000000001,0.53,0.24,1.0,0.0,0.51,0.48,1
0.71,0.45000000000000007,0.46,0.34,0.5,0.0,0.51,0.5,1
0.5199999999999999,0.5900000000000001,0.5700000000000001,0.25,1.0,0.0,0.51,0.39,1
0.82,0.89,0.43000000000000005,0.36,1.0,0.0,0.35,0.32,1
0.74,0.4300000000000001,0.16000000000000003,0.37,0.5,0.0,0.4700000000000001,0.29000000000000004,1
0.6799999999999999,0.6000000000000001,0.34,0.29000000000000004,0.5,0.0,0.4700000000000001,0.8099999999999999,1
0.5299999999999999,0.5700000000000001,0.5,0.29,1.0,0.0,0.43,0.37,1
0.6199999999999999,0.4800000000000001,0.38000000000000006,0.26,0.5,0.0,0.6100000000000001,0.41000000000000003,1
0.8099999999999999,0.6400000000000001,0.35000000000000003,0.32,0.5,0.0,0.5900000000000001,0.28,1
0.59,0.66,0.6,0.34,1.0,0.0,0.45999999999999996,0.32,1
0.7499999999999999,0.8500000000000001,0.56,0.24,1.0,0.0,0.44999999999999996,0.32,1
0.8999999999999999,0.76,0.37000000000000005,0.31,1.0,0.0,0.5399999999999999,0.4,1
0.61,0.66,0.48000000000000004,0.15,1.0,0.0,0.51,0.32,1
0.5199999999999999,0.6300000000000001,0.56,0.44,1.0,0.0,0.5,0.32,1
0.58,0.56,0.5,0.21,1.0,0.0,0.5,0.32,1
0.7499999999999999,0.64,0.37000000000000005,0.19,1.0,0.0,0.5,0.37,1
0.6299999999999999,0.6600000000000001,0.55,0.71,0.5,0.0,0.37000000000000005,0.06999999999999998,1
0.7899999999999999,0.5900000000000001,0.36000000000000004,0.32,0.5,0.0,0.55,0.31999999999999995,1
0.72,0.6400000000000001,0.36000000000000004,0.37,0.5,0.0,0.52,0.29000000000000004,1
0.49999999999999994,0.7200000000000001,0.54,0.17,1.0,0.0,0.45999999999999996,0.32,1
0.74,0.5700000000000001,0.38000000000000006,0.45,0.5,0.0,0.51,0.25,1
0.6599999999999999,0.6400000000000001,0.41000000000000003,0.5,0.5,0.0,0.44000000000000006,0.12999999999999998,1
0.74,0.4300000000000001,0.32,0.36,0.5,0.0,0.6300000000000001,0.37,1
0.5199999999999999,0.5700000000000001,0.5,0.22,1.0,0.0,0.5,0.55,1
0.6499999999999999,0.5700000000000001,0.38000000000000006,0.37,0.5,0.0,0.6000000000000001,0.45999999999999996,1
0.61,0.6200000000000001,0.6,0.15,1.0,0.0,0.51,0.35,1
0.5499999999999999,0.7599999999999999,0.59,0.31000000000000005,0.5,0.0,0.4999999999999999,0.28,1
0.49999999999999994,0.8899999999999999,0.58,0.32000000000000006,0.5,0.0,0.5599999999999999,0.19,1
0.7,0.5700000000000001,0.14,0.49,0.5,0.0,0.6000000000000001,0.25,1
0.51,0.6300000000000001,0.5900000000000001,0.25,1.0,0.0,0.39999999999999997,0.32,1
0.6799999999999999,0.7800000000000001,0.44999999999999996,0.18000000000000002,0.5,0.0,0.4700000000000001,0.48,1
0.58,0.7800000000000001,0.4,0.14,0.5,0.0,0.37000000000000005,0.62,1
0.78,0.6300000000000001,0.21000000000000002,0.36,0.5,0.0,0.4700000000000001,0.48,1
0.85,0.76,0.56,0.33,1.0,0.0,0.48,0.32,1
0.57,0.7200000000000001,0.39,0.37,1.0,0.0,0.49,0.44000000000000006,1
0.51,0.31000000000000005,0.51,0.5,0.5,0.0,0.5700000000000001,0.24,1
0.96,0.4600000000000001,0.36000000000000004,0.29000000000000004,0.5,0.0,0.6100000000000001,0.33999999999999997,1
0.72,0.5800000000000001,0.19,0.47000000000000003,0.5,0.0,0.5900000000000001,0.25,1
0.6799999999999999,0.7900000000000001,0.39,0.21000000000000002,0.5,0.0,0.4700000000000001,0.4099999999999999,1
0.44999999999999996,0.8200000000000001,0.47000000000000003,0.12,1.0,0.0,0.45999999999999996,0.32,1
0.69,0.7800000000000001,0.45999999999999996,0.19,0.5,0.0,0.33000000000000007,0.5099999999999999,1
0.6199999999999999,0.5800000000000001,0.37000000000000005,0.13,1.0,0.0,0.5,0.37,1
0.4099999999999999,0.6599999999999999,0.42,0.32000000000000006,0.5,0.0,0.5599999999999999,0.19,1
0.59,0.5700000000000001,0.54,0.26,1.0,0.0,0.49,0.32,1
0.6499999999999999,0.7100000000000001,0.5900000000000001,0.36,1.0,0.0,0.43,0.37,1
0.44999999999999996,0.7,0.33999999999999997,0.39,0.5,0.0,0.5199999999999999,0.19,1
0.42999999999999994,0.6399999999999999,0.31999999999999995,0.37,0.5,0.0,0.48999999999999994,0.19,1
0.71,0.6000000000000001,0.34,0.43,0.5,0.0,0.6200000000000001,0.25,1
0.54,0.7000000000000001,0.43000000000000005,0.25,0.5,0.0,0.4000000000000001,0.49,1
0.69,0.55,0.21000000000000002,0.32,0.5,0.0,0.5900000000000001,0.25,1
0.75,0.6200000000000001,0.3,0.32,0.5,0.0,0.55,0.25,1
0.71,0.5,0.6,0.6,1.0,0.0,0.15999999999999998,0.43000000000000005,1
0.87,0.55,0.45,0.36,0.5,0.0,0.45000000000000007,0.31000000000000005,1
0.6499999999999999,0.6100000000000001,0.43,0.32,0.5,0.0,0.5900000000000001,0.29000000000000004,1
0.69,0.7899999999999999,0.64,0.30000000000000004,0.5,0.0,0.6299999999999999,0.19,1
0.59,0.67,0.6,0.17,1.0,0.0,0.41,0.32,1
0.49999999999999994,0.64,0.41000000000000003,0.28,1.0,0.0,0.5,0.41000000000000003,1
0.6,0.64,0.54,0.07,1.0,0.0,0.52,0.32,1
0.59,0.54,0.61,0.4,1.0,0.0,0.43,0.37,1
0.6799999999999999,0.4700000000000001,0.38000000000000006,0.41000000000000003,0.5,0.0,0.55,0.45999999999999996,1
0.78,0.56,0.28,0.37,0.5,0.0,0.56,0.25,1
0.72,0.54,0.43,0.37,0.5,0.0,0.6000000000000001,0.33999999999999997,1
0.84,0.6200000000000001,0.41,0.32,0.5,0.0,0.4200000000000001,0.14,1
0.84,0.6200000000000001,0.41,0.32,0.5,0.0,0.4200000000000001,0.14,1
0.82,0.6000000000000001,0.34,0.33,0.5,0.0,0.6100000000000001,0.28,1
0.6199999999999999,0.6200000000000001,0.54,0.18,1.0,0.0,0.48,0.53,1
0.76,0.5800000000000001,0.29000000000000004,0.42000000000000004,0.5,0.0,0.53,0.31999999999999995,1
0.51,0.5700000000000001,0.53,0.28,1.0,0.0,0.47,0.47,1
0.71,0.7200000000000001,0.5700000000000001,0.4,1.0,0.0,0.48,0.32,1
0.82,0.8,0.52,0.46,1.0,0.0,0.35,0.32,1
0.42999999999999994,0.65,0.49000000000000005,0.21,1.0,0.0,0.49,0.32,1
0.36999999999999994,0.7500000000000001,0.54,0.16,1.0,0.83,0.52,0.32,1
0.59,0.6100000000000001,0.35000000000000003,0.31000000000000005,0.5,0.0,0.5700000000000001,0.47,1
0.84,0.6000000000000001,0.28,0.27,0.5,0.0,0.56,0.25,1
0.69,0.44000000000000006,0.28,0.29000000000000004,0.5,0.0,0.5700000000000001,0.25,1
0.58,0.7100000000000001,0.55,0.38,0.5,0.0,0.5100000000000001,0.43999999999999995,1
0.48999999999999994,0.66,0.5700000000000001,0.18,1.0,0.0,0.45999999999999996,0.32,1
0.5299999999999999,0.7200000000000001,0.39,0.24,1.0,0.0,0.51,0.41000000000000003,1
0.6399999999999999,0.56,0.48000000000000004,0.22,1.0,0.0,0.42,0.41000000000000003,1
0.7799999999999999,0.5900000000000001,0.62,0.25,1.0,0.0,0.48,0.32,1
0.82,0.5800000000000001,0.33,0.31000000000000005,0.5,0.0,0.54,0.5,1
0.5499999999999999,0.2800000000000001,0.34,0.30000000000000004,0.5,0.0,0.6100000000000001,0.54,1
0.5399999999999999,0.67,0.5700000000000001,0.35,1.0,0.0,0.5,0.56,1
0.84,0.4600000000000001,0.39000000000000007,0.30000000000000004,0.5,0.0,0.6300000000000001,0.25,1
0.8099999999999999,0.6300000000000001,0.34,0.35,0.5,0.0,0.6100000000000001,0.25,1
0.5399999999999999,0.67,0.45,0.18,1.0,0.0,0.5499999999999999,0.38,1
0.6499999999999999,0.6900000000000001,0.5700000000000001,0.11,1.0,0.0,0.48,0.32,1
0.87,0.6200000000000001,0.36000000000000004,0.34,0.5,0.0,0.4800000000000001,0.25,1
0.7899999999999999,0.4700000000000001,0.34,0.38,0.5,0.0,0.6200000000000001,0.30000000000000004,1
0.85,0.4000000000000001,0.42,0.41000000000000003,0.5,0.0,0.53,0.29000000000000004,1
0.6299999999999999,0.6500000000000001,0.37000000000000005,0.46,0.5,0.0,0.6100000000000001,0.33999999999999997,1
0.57,0.4800000000000001,0.31,0.32,0.5,0.0,0.5,0.36,1
0.87,0.6100000000000001,0.3,0.29000000000000004,0.5,0.0,0.55,0.25,1
0.6599999999999999,0.5700000000000001,0.64,0.21,1.0,0.0,0.52,0.64,1
0.5499999999999999,0.5900000000000001,0.54,0.22,1.0,0.0,0.43,0.47,1
0.94,0.4800000000000001,0.32,0.38,0.5,0.0,0.5900000000000001,0.44999999999999996,1
0.77,0.7500000000000001,0.34,0.18000000000000002,0.5,0.0,0.44000000000000006,0.5499999999999999,1
0.57,0.6300000000000001,0.5800000000000001,0.16,1.0,0.0,0.5,0.49,1
0.58,0.55,0.54,0.18,1.0,0.0,0.49,0.37,1
0.83,0.6300000000000001,0.34,0.33,0.5,0.0,0.5900000000000001,0.30000000000000004,1
0.5599999999999999,0.55,0.54,0.26,1.0,0.0,0.48,0.37,1
0.58,0.55,0.54,0.18,1.0,0.0,0.48,0.37,1
0.6499999999999999,0.53,0.54,0.1,1.0,0.0,0.44999999999999996,0.41000000000000003,1
0.6499999999999999,0.53,0.54,0.1,1.0,0.0,0.44999999999999996,0.41000000000000003,1
0.76,0.54,0.46,0.25,0.5,0.0,0.5700000000000001,0.29000000000000004,1
0.5599999999999999,0.5700000000000001,0.52,0.45,1.0,0.0,0.44999999999999996,0.32,1
0.77,0.6000000000000001,0.34,0.44,0.5,0.0,0.56,0.47,1
0.5599999999999999,0.71,0.57,0.31000000000000005,0.5,0.0,0.4999999999999999,0.5,1
0.51,0.81,0.43,0.28,0.5,0.0,0.2800000000000001,0.28,1
0.5899999999999999,0.71,0.32999999999999996,0.35000000000000003,0.5,0.0,0.42999999999999994,0.19,1
0.42999999999999994,0.71,0.30999999999999994,0.33000000000000007,0.5,0.0,0.4399999999999999,0.19,1
0.7499999999999999,0.65,0.56,0.39,1.0,0.0,0.5599999999999999,0.32,1
0.8099999999999999,0.4600000000000001,0.26,0.38,0.5,0.0,0.6200000000000001,0.25,1
0.78,0.56,0.26,0.32,0.5,0.0,0.6200000000000001,0.25,1
0.8799999999999999,0.8800000000000001,0.48000000000000004,0.38,1.0,0.0,0.37,0.36,1
0.7,0.6600000000000001,0.39000000000000007,0.35,0.5,0.0,0.56,0.33999999999999997,1
0.6399999999999999,0.51,0.11000000000000004,0.52,0.5,0.0,0.5800000000000001,0.43000000000000005,1
0.44999999999999996,0.7200000000000001,0.41000000000000003,0.17,1.0,0.0,0.5399999999999999,0.32,1
0.6799999999999999,0.52,0.46,0.39,0.5,0.0,0.38000000000000006,0.25,1
0.5399999999999999,0.6200000000000001,0.44,0.19,1.0,0.0,0.44999999999999996,0.41000000000000003,1
0.6199999999999999,0.6000000000000001,0.38000000000000006,0.33,0.5,0.0,0.6100000000000001,0.43000000000000005,1
0.9299999999999999,0.79,0.35000000000000003,0.3,1.0,0.0,0.49,0.43000000000000005,1
0.76,0.55,0.36000000000000004,0.33,0.5,0.0,0.56,0.30000000000000004,1
0.49999999999999994,0.64,0.55,0.21,1.0,0.0,0.51,0.48,1
0.51,0.68,0.41000000000000003,0.35,1.0,0.0,0.45999999999999996,0.32,1
0.6,0.48000000000000004,0.7000000000000001,0.61,1.0,0.0,0.45999999999999996,0.24000000000000002,1
0.6,0.33000000000000007,0.55,0.4,0.5,0.0,0.5700000000000001,0.28,1
0.71,0.7200000000000001,0.56,0.17,1.0,0.0,0.43999999999999995,0.76,1
0.6799999999999999,0.6500000000000001,0.22000000000000003,0.37,0.5,0.0,0.5800000000000001,0.25,1
0.5299999999999999,0.6100000000000001,0.5900000000000001,0.29,1.0,0.0,0.48,0.53,1
0.6499999999999999,0.52,0.32,0.36,0.5,0.0,0.6300000000000001,0.25,1
0.7599999999999999,0.72,0.42,0.30000000000000004,0.5,0.0,0.5199999999999999,0.19,1
0.6299999999999999,0.7100000000000001,0.45,0.3,1.0,0.0,0.51,0.32,1
0.7899999999999999,0.89,0.49000000000000005,0.24,1.0,0.0,0.47,0.41000000000000003,1
0.7899999999999999,0.89,0.49000000000000005,0.24,1.0,0.0,0.44999999999999996,0.32,1
0.7999999999999999,0.8300000000000001,0.61,0.22,1.0,0.0,0.45999999999999996,0.32,1
0.8999999999999999,0.52,0.41,0.30000000000000004,0.5,0.0,0.5900000000000001,0.25,1
0.71,0.54,0.48000000000000004,0.30000000000000004,0.5,0.0,0.53,0.25,1
0.5599999999999999,0.66,0.5800000000000001,0.21,1.0,0.0,0.49,0.32,1
0.6199999999999999,0.5800000000000001,0.48,0.23,0.5,0.0,0.5100000000000001,0.61,1
0.75,0.4300000000000001,0.24,0.46,0.5,0.0,0.6000000000000001,0.25,1
0.73,0.6400000000000001,0.38000000000000006,0.27,0.5,0.0,0.6300000000000001,0.25,1
0.5499999999999999,0.44000000000000006,0.29000000000000004,0.14,0.5,0.0,0.51,0.33999999999999997,1
0.57,0.6300000000000001,0.28,0.46,0.5,0.0,0.4800000000000001,0.25,1
0.7,0.4900000000000001,0.38000000000000006,0.5800000000000001,0.5,0.0,0.56,0.29000000000000004,1
0.6599999999999999,0.6100000000000001,0.5700000000000001,0.38,1.0,0.0,0.51,0.39,1
0.7999999999999999,0.32000000000000006,0.2,0.47000000000000003,0.5,0.0,0.52,0.39,1
0.7899999999999999,0.6200000000000001,0.33,0.33,0.5,0.0,0.5900000000000001,0.29000000000000004,1
0.76,0.6100000000000001,0.4,0.17,0.5,0.0,0.44000000000000006,0.45999999999999996,1
0.6199999999999999,0.6200000000000001,0.49,0.18000000000000002,0.5,0.0,0.45000000000000007,0.42999999999999994,1
0.5899999999999999,0.85,0.63,0.35000000000000003,0.5,0.0,0.58,0.23,1
0.83,0.8,0.30000000000000004,0.28,1.0,0.0,0.53,0.32,1
0.48999999999999994,0.7999999999999999,0.48,0.37,0.5,0.0,0.48999999999999994,0.28,1
0.6799999999999999,0.7100000000000001,0.52,0.2,1.0,0.0,0.49,0.35,1
0.48999999999999994,0.69,0.41,0.36000000000000004,0.5,0.0,0.5499999999999999,0.19,1
0.48999999999999994,0.7200000000000001,0.52,0.16,1.0,0.0,0.44999999999999996,0.41000000000000003,1
0.7999999999999999,0.5900000000000001,0.29000000000000004,0.51,0.5,0.0,0.54,0.39,1
0.5499999999999999,0.56,0.49000000000000005,0.22,1.0,0.0,0.5,0.35,1
0.6699999999999999,0.49000000000000005,0.5,0.16,1.0,0.0,0.49,0.32,1
0.82,0.6000000000000001,0.35000000000000003,0.32,0.5,0.0,0.6000000000000001,0.25,1
0.6399999999999999,0.5800000000000001,0.5,0.21,1.0,0.0,0.43999999999999995,0.32,1
0.71,0.6200000000000001,0.32,0.34,0.5,0.0,0.6100000000000001,0.29000000000000004,1
0.8099999999999999,0.6300000000000001,0.35000000000000003,0.38,0.5,0.0,0.5800000000000001,0.25,1
0.6399999999999999,0.55,0.52,0.42,1.0,0.0,0.49,0.32,1
0.8899999999999999,0.5,0.33,0.5700000000000001,0.5,0.0,0.6100000000000001,0.25,1
0.6599999999999999,0.5900000000000001,0.53,0.44,1.0,0.0,0.5,0.32,1
0.6699999999999999,0.7999999999999999,0.62,0.32000000000000006,0.5,0.0,0.5399999999999999,0.30000000000000004,1
0.77,0.55,0.39000000000000007,0.29000000000000004,0.5,0.0,0.6000000000000001,0.25,1
0.6799999999999999,0.5,0.51,0.11,1.0,0.0,0.48,0.32,1
0.6799999999999999,0.5,0.51,0.11,1.0,0.0,0.48,0.32,1
0.73,0.6800000000000002,0.41000000000000003,0.35000000000000003,0.5,0.0,0.4700000000000001,0.26,1
0.59,0.55,0.5800000000000001,0.33,1.0,0.0,0.52,0.5,1
0.6,0.8600000000000001,0.48000000000000004,0.25,1.0,0.0,0.48,0.32,1
0.6299999999999999,0.5800000000000001,0.66,0.2,1.0,0.0,0.47,0.52,1
0.6799999999999999,0.65,0.6,0.1,1.0,0.0,0.49,0.43000000000000005,1
0.59,0.7400000000000001,0.5900000000000001,0.15,1.0,0.0,0.5399999999999999,0.43000000000000005,1
0.4599999999999999,0.66,0.68,0.14,1.0,0.0,0.45999999999999996,0.43000000000000005,1
0.7899999999999999,0.53,0.33,0.29000000000000004,0.5,0.0,0.5700000000000001,0.5,1
0.6499999999999999,0.32000000000000006,0.35000000000000003,0.27,0.5,0.0,0.5900000000000001,0.78,1
0.74,0.6500000000000001,0.42,0.31000000000000005,0.5,0.0,0.5900000000000001,0.25,1
0.59,0.6200000000000001,0.5800000000000001,0.4,1.0,0.0,0.5,0.32,1
0.6299999999999999,0.4600000000000001,0.39999999999999997,0.29000000000000004,0.5,0.0,0.5800000000000001,0.25,1
0.7,0.5700000000000001,0.33,0.33,0.5,0.0,0.52,0.25,1
0.6499999999999999,0.51,0.45,0.4,0.5,0.0,0.6300000000000001,0.25,1
0.7,0.5700000000000001,0.33,0.33,0.5,0.0,0.52,0.25,1
0.6799999999999999,0.7900000000000001,0.45999999999999996,0.2,0.5,0.0,0.39000000000000007,0.45999999999999996,1
0.6399999999999999,0.4700000000000001,0.35000000000000003,0.32,0.5,0.0,0.56,0.37,1
0.6,0.4200000000000001,0.33,0.28,0.5,0.0,0.5800000000000001,0.31000000000000005,1
0.73,0.6100000000000001,0.39999999999999997,0.39,0.5,0.0,0.65,0.41000000000000003,1
0.6199999999999999,0.83,0.61,0.35000000000000003,0.5,0.0,0.6099999999999999,0.19,1
0.48999999999999994,0.6200000000000001,0.54,0.16,1.0,0.0,0.57,0.32,1
0.82,0.77,0.47000000000000003,0.29,1.0,0.0,0.53,0.32,1
0.58,0.85,0.63,0.34,0.5,0.0,0.5199999999999999,0.19,1
0.84,0.8600000000000001,0.45,0.26,1.0,0.0,0.57,0.32,1
0.85,0.9,0.46,0.24,1.0,0.0,0.51,0.32,1
0.6299999999999999,0.6200000000000001,0.54,0.13,1.0,0.0,0.49,0.32,1
0.6,0.76,0.54,0.12,1.0,0.0,0.48,0.32,1
0.7899999999999999,0.6100000000000001,0.36000000000000004,0.26,0.5,0.0,0.5900000000000001,0.28,1
0.8899999999999999,0.44000000000000006,0.46,0.36,0.5,0.0,0.5700000000000001,0.30000000000000004,1
0.57,0.56,0.62,0.21,1.0,0.0,0.43999999999999995,0.32,1
0.6199999999999999,0.6500000000000001,0.41000000000000003,0.18000000000000002,0.5,0.0,0.43000000000000005,0.3999999999999999,1
0.6599999999999999,0.5900000000000001,0.38,0.2,0.5,0.0,0.4800000000000001,0.5199999999999999,1
0.58,0.5800000000000001,0.5700000000000001,0.21,1.0,0.0,0.42,0.32,1
0.5399999999999999,0.5700000000000001,0.45,0.43,1.0,0.0,0.47,0.45999999999999996,1
0.76,0.6400000000000001,0.32,0.41000000000000003,0.5,0.0,0.6000000000000001,0.25,1
0.57,0.4100000000000001,0.36000000000000004,0.31000000000000005,0.5,0.0,0.53,0.25,1
0.8099999999999999,0.6100000000000001,0.37000000000000005,0.32,0.5,0.0,0.43000000000000005,0.25,1
0.74,0.52,0.37000000000000005,0.31000000000000005,0.5,0.0,0.5900000000000001,0.25,1
0.74,0.6000000000000001,0.5800000000000001,0.35,0.5,0.0,0.56,0.25,1
0.71,0.6000000000000001,0.5800000000000001,0.31000000000000005,0.5,0.0,0.5900000000000001,0.25,1
0.6799999999999999,0.6100000000000001,0.56,0.27,1.0,0.0,0.45999999999999996,0.32,1
0.86,0.5800000000000001,0.31,0.41000000000000003,0.5,0.0,0.52,0.43999999999999995,1
0.58,0.73,0.6,0.32000000000000006,0.5,0.0,0.5499999999999999,0.36,1
0.76,0.6200000000000001,0.27,0.48,0.5,0.0,0.45000000000000007,0.6499999999999999,1
0.6399999999999999,0.55,0.44,0.53,1.0,0.0,0.44999999999999996,0.66,1
0.8099999999999999,0.53,0.32,0.29000000000000004,0.5,0.0,0.6100000000000001,0.28,1
0.58,0.52,0.55,0.29,1.0,0.0,0.52,0.48,1
0.6699999999999999,0.67,0.5700000000000001,0.22,1.0,0.0,0.51,0.37,1
0.6499999999999999,0.6100000000000001,0.36000000000000004,0.26,0.5,0.0,0.5800000000000001,0.30000000000000004,1
0.8899999999999999,0.51,0.34,0.39,0.5,0.0,0.6200000000000001,0.28,1
0.49999999999999994,0.8300000000000001,0.54,0.25,1.0,0.0,0.5599999999999999,0.32,1
0.7999999999999999,0.5900000000000001,0.34,0.38,0.5,0.0,0.5700000000000001,0.25,1
0.6399999999999999,0.7100000000000001,0.47000000000000003,0.26,1.0,0.0,0.47,0.32,1
0.84,0.6300000000000001,0.56,0.19,1.0,0.0,0.43999999999999995,0.44999999999999996,1
0.5499999999999999,0.5700000000000001,0.51,0.34,1.0,0.0,0.49,0.37,1
0.84,0.6900000000000001,0.38,0.35,1.0,0.0,0.57,0.38,1
0.57,0.5700000000000001,0.63,0.2,1.0,0.0,0.49,0.32,1
0.6399999999999999,0.53,0.6,0.17,1.0,0.0,0.49,0.32,1
0.85,0.5700000000000001,0.36000000000000004,0.33,0.5,0.0,0.55,0.25,1
0.6399999999999999,0.53,0.5800000000000001,0.17,1.0,0.0,0.49,0.35,1
0.6599999999999999,0.8,0.53,0.58,1.0,0.0,0.47,0.32,1
0.82,0.5800000000000001,0.39000000000000007,0.31000000000000005,0.5,0.0,0.43000000000000005,0.25,1
0.57,0.7500000000000001,0.49,0.34,0.5,0.0,0.4700000000000001,0.18999999999999997,1
0.71,0.6100000000000001,0.56,0.17,1.0,0.0,0.51,0.32,1
0.7,0.7999999999999999,0.58,0.31000000000000005,0.5,0.0,0.57,0.28,1
0.61,0.53,0.54,0.25,1.0,0.0,0.51,0.32,1
0.7899999999999999,0.6100000000000001,0.32,0.41000000000000003,0.5,0.0,0.67,0.25,1
0.5499999999999999,0.53,0.52,0.27,1.0,0.0,0.57,0.32,1
0.75,0.6300000000000001,0.19,0.4,0.5,0.0,0.6000000000000001,0.25,1
0.82,0.5900000000000001,0.39999999999999997,0.42000000000000004,0.5,0.0,0.65,0.25,1
0.78,0.6200000000000001,0.45,0.44,0.5,0.0,0.4600000000000001,0.25,1
0.6399999999999999,0.77,0.49000000000000005,0.19,1.0,0.0,0.51,0.54,1
0.51,0.56,0.38000000000000006,0.27,0.5,0.0,0.6000000000000001,0.28,1
0.59,0.5800000000000001,0.33,0.27,0.5,0.0,0.6200000000000001,0.33999999999999997,1
0.5999999999999999,0.75,0.54,0.36000000000000004,0.5,0.0,0.5399999999999999,0.39,1
0.7,0.5900000000000001,0.35,0.29000000000000004,0.5,0.0,0.5100000000000001,0.36,1
0.5999999999999999,0.7999999999999999,0.43,0.35000000000000003,0.5,0.0,0.57,0.19,1
0.6599999999999999,0.5700000000000001,0.31,0.33,0.5,0.0,0.54,0.33999999999999997,1
0.6499999999999999,0.64,0.66,0.22,1.0,0.0,0.47,0.59,1
0.74,0.6700000000000002,0.42000000000000004,0.53,0.5,0.0,0.44000000000000006,0.19999999999999998,1
0.7999999999999999,0.54,0.39000000000000007,0.37,0.5,0.0,0.68,0.25,1
0.61,0.56,0.5,0.13,1.0,0.0,0.49,0.32,1
0.5199999999999999,0.66,0.5900000000000001,0.09,1.0,0.0,0.47,0.32,1
0.72,0.4300000000000001,0.41,0.5800000000000001,0.5,0.0,0.49000000000000005,0.25,1
0.86,0.5,0.38000000000000006,0.33,0.5,0.0,0.38000000000000006,0.25,1
0.6799999999999999,0.7599999999999999,0.55,0.33000000000000007,0.5,0.0,0.5599999999999999,0.29000000000000004,1
0.6,0.56,0.63,0.18,1.0,0.0,0.48,0.32,1
0.73,0.73,0.6,0.28,0.5,0.0,0.58,0.19,1
0.71,0.44000000000000006,0.63,0.25,1.0,0.0,0.6599999999999999,0.32,1
0.72,0.7200000000000001,0.36,0.56,0.5,0.0,0.4700000000000001,0.3999999999999999,1
